text,label
"Relaxing views of the bay await at this newly listed 1300 sq. ft. cottage by the bay in Pacific Beach, San Diego, CA. We have just outfitted this home located on Crown Point Dr. and are offering it on a weekly basis from Friday to Friday with check in at 4 PM and check out at 11 AM. Private enclosed back yard with grass and covered patio, off street parking for 2 cars as well as on street parking. One king bed in master bedroom, queen and twin beds in second bedroom. @",0
"1 Bdrm Brownstone, sleeps 2. Steps from KINGSTON - THROOP Ave Train station on the C train. 5 minute walk to the subway, 15 minutes commute to Manhattan.Plenty of light, parquet floors, ceramic tiles, new modern, living room, 1 bedroom, kitchen, bathroom , and private entrance. This room is perfect for couple, single person, or single person with a child. Come stay in the historic Brooklyn Clinton Hill/Bed Stuy neighborhood. The building is tastefully appointed with a modern/classic touch. Our 100 year old Landmark Brownstone is a HOME AWAY FROM HOME. Easy access to the train station also plenty of restaurants and shops in the area.Bedford Stuyvesant is a very culturally diverse ever evolving safe neighborhood that is growing ENJOY In New York Citys hippest borough, vibrant Bed-Stuy has everything that makes Brooklyn beautiful architecture, rich culture, and homegrown businesses. The neighborhood is famous for  brownstones, where generations-old families LIVE",0
Brand New Private room with balcony views and plenty of parking. Only 15 minute walk to French Quarter and 10 minute walk to central downtown.  I am located in a great area near all the action. There is public transportation as well as a bike trail. I just moved into the unit. @,0
"Greeting guests! We would love to host your stay here in Astoria! Conveniently located by the N,W trains just 15 mins away from Midtown Manhattan. ***PLEASE CHECK MY OTHER LISTING ON MY PROFILE FOR MORE ROOMS! =) ***https://airbnb.com/rooms/8391132?s=8&user_id=44213272&ref_device_id=29e4a1384246690af3330c5683fa8647c237f831 https://airbnb.com/rooms/8507328?s=8&user_id=44213272&ref_device_id=29e4a1384246690af3330c5683fa8647c237f831 Traveling can be stressing and I completely understand what it is like to be jet lagged. But your stay here at my house is like a home away from home! I welcome you to my lovely home where you can come and stay in one of the private rooms with absolutely no noise, privacy and much hospitality ! I like to call this the SUNNY ROOM because of its huge windows that face the front of the house. Early in the morning you get to see the sunrise! Lots of natural light comes in this room. You will also have a flat screen TV, AC, and closet all for yourself! Also there are surveillance cameras in the public areas for security reasons, and I don't accept any kind of mail or packages to be delivered to my house.",4
"A recently renovated, comfortable, one-story house in central Austin. Great front porch and large backyard. Two bedrooms, two baths, sleeps 5. Great location, close to everything by car, bus, bike. Great restaurants within walking distance. Three-miles from downtown. Close to the Texas Capital, the University of Texas. Beautiful, updated 2-1 Hyde Park Bungalow built in 1949. 2 Bedrooms, one with a king-sized bed the other with a futon. We also have a blow up mattress that can be used upon request. 1 Bathroom w/ a shower and a bathtub. Screened in back porch with washer and dryer.  Nice front porch with a small table. Great for enjoying coffee in the morning. Great Hyde Park Location, on a quiet street near Red River and 48th St, just 3 miles from downtown. Within a few blocks of from great restaurants (Asti, Mothers, Hyde Park Bar & Grill, Bullfight, Kome) and coffee shops (Quacks, Dulce Vita, Flightpath), a full shopping center w/ HEB, Sears, Twin Liquors, Petco, Hollywood Video, 24hr Fitness, Jasons Deli and more within walking distance. Just a block away from Red River Bus line--easy 10min bus ride straight into heart of downtown! Propane grill w/ grill tools. Brand new very large Flat-Screen TV, with Apple TV and Netflix. Super Hi-Speed internet (Grande Comm 300 Mbps). Sonos speakers in the main",1
"Located steps from Michigan Ave., this large penthouse 2 BR/2 BA in the MDA City Apartments High Rise apartment complex is in the heart of all things Chicago. Theatres, shopping, great restaurants, nightlife, parks and Lake Michigan are all nearby. This beautifully furnished top floor penthouse 2 BR/2 BA apartment sits in downtown Chicago's premiere location between State St. and Michigan Avenue, as well as steps from all the best shopping, restaurants, and entertainment Chicago has to offer. Located on the 22nd floor, this apartment has a king-sized bed in the master bedroom, 2 twin sized beds in the 2nd bedroom, as well as a large comfortable L-shaped sectional couch to sleep a 5th guest. There is a fully stocked kitchen for all your cooking needs during your stay. Other amenities within the apartment include:  -lots of closet space  -dishwasher  -full size washer/dryer in unit  -modern kitchen  -granite island  -2 flat screen TV's  -cable  -wi-fi  -In-unit fireplace -oversized tub This building is loaded with amenities as well, including:  -Sky deck and sky club on top of building  -Rooftop movie theater  -Rooftop hot tub  -24 hour fitness center  -24 hour doorman  -Concierge service on site  -Business/Conference center  -Skyl",4
"Beautiful  updated 1800's carriage house located in the heart of the Mission District.  It is a stand-alone two story home in a peaceful, tranquil and private setting. Located in the famous Mission District. Restaurants, festivals, stores, murals and public transportation all steps away.  There is a gourmet kitchen that opens to the living room and deck. The house has 2 bedrooms, 1 office, 1.5 bathrooms, laundry room, two decks. (URL HIDDEN) (URL HIDDEN)",0
"An Entire Brand New, Luxury Apartment With 2 Bedrooms & 2 Bathrooms Located close to everything this famed city has to offer New Unit, Great Price ! FREE PARKING Central A/C Washer/Dryer in unit Hot Tub  Smart LG TV Wifi  Gym  Kitchen  Heat  2 queen + 2 double beds On Wilshire BlvdShopping, Night Life, Tourist Attractions! Close to LACMA, The Grove 3miles to Hollywood Blvd 4miles to Rodeo Drive 6.5miles to Universal Studios 9.5miles to LAX In unit Washer / Dryer - Central A/C",3
"Malibu white water views into Palos Verdes and Catalina My place is close to great views, ocean, restaurants, and parks. Youll love my place because of the location, the people, the ambiance, the outdoors space, and the neighborhood. My place is good for couples, solo adventurers, and business travelers. WATER DROUGHT .officials say the governor may institute mandatory 36 percent cutbacks again if Californians cant save themselves Neighborhood of Lady Gaga and many people in entertainment and sports. A 4 BR house in the very old-school Malibu style, a surfer home, offering a small but cozy room with NY brick style walls and glass sliding door that opens to outside and a futon super that's comfy and sleeps 2.  With big suitcases it can get bit cramped so you welcome to store additional luggage in hallway right outside bedroom door. An affordable room in a house with stunning views and few min. to beach by car as there are no rooms under 150 in Malibu. The door locks from inside with a drum stick and can not be opened from outside for your privacy. Take time look at the serene mountain view. Zuma Beach is the best beach on the West Coast! White water, surf, stunning sunrises and sunsets waiting to be captured with your camera. I offer also Yoga classes if needed or body toning classes during your stay if you like to book those :) And we have a massage therapist and essential oil therapist here. Note: This is a VIN",4
"Large, spacious master bedroom in a 1 bedroom apartment in Midtown. Located right above the 1/2/3/N/Q/R/C/E Subway lines with multiple shops, restaurants and attractions! Beautiful building with in-building laundry, great kitchen, and excellent view! @",0
"Live like a true New Yorker in this amazing artistic 1 bedroom.  Walls are furnished with a number of original pieces of artwork adding an element of character not typically seen.  Doorman/Elevator building is 100% safe, and situated in a great neighborhood at the edge of central park, minutes away from midtown shopping, times square, and the major theatres.  Unparalleled subway access will get you downtown in minutes.  Apartment has fast wifi and apple TV.  Best of all the apartment is clean!! Amazing artwork adorns the apartment (all for sale).  Bedroom is quite large and has a working desk as well as a queen size bed.  Living room has a large sectional couch, 42in wall-mounted flat screen TV with apple TV (netflix, espn) and access for digital NBC, ABC, CBS, and Fox.  Bathroom is newly renovated and clean. Kitchen has all new appliances.",2
"The recently renovated Williamsburg flat has vaulted ceilings, a new kitchen & large living, 2 large bathrooms, 2 large bedrooms with your own private deck with dining area, bbq and hammocks to lounge in.  A true oasis in the heart of the city.  A quick walk away from some of NYC's best restaurants, bars, things to do and 10 minutes away from Manhattan via subway. The space  Large and peaceful apartment in the heart of Williamsburg, Brooklyn Two large private, clean rooms in modern apartment with desk, shelving, dresser and double size beds.  Two private bathrooms, one with shower one with bathtub  A peaceful retreat surrounded by top restaurants, shopping, entertainment and waterfront parks with city views  High speed Internet  Office work area for business needs  Brooklyn designed furniture  Fully stocked kitchen  Vaulted ceilings and large windows on south side let in plenty of light.  Fresh linens, towels and toiletries provided  Conveniently located near the L, G and JMZ lines in a very safe",0
"Comfortable bedroom in Brownstone building featuring lots of original details with a touch of unique style.  Centrally located to all major public transportation also surrounded by lots of eatery and coffee shops. Ideal location for Barclay's center and New York City. accessable via C, G train and buses. Space offers a  comfortable sitting room, large eat in kitchen and a backyard.",2
"Welcome to Studio I! It is close to downtown, 3 Universities and great restaurants, bars, and coffee shops. If you're looking for a great location, you've found it!  It is a 6 to 8 Uber ride to downtown and even less to 12South. It is within walking distance to a ton of great restaurants and bars like Sinema, ML Rose, Smiling Elephant, The Sutler, Fenwick's and many more great spots.  Perfect location to explore all that Nashville has to offer. This 1960's retro apartment building was renovated in 2014 and converted to condos. There is a pool on the property. Depending on the time of year, you should layout, swim, and relax. The condo is on the first floor of a 2 story renovated retro apartment building. The accommodations are similar to a nice hotel room in size but it has added features that make it more like a small apartment. There is a queen size bed, flat screen TV, free wi-fi, a table dining or to take care of business, and a bathroom with a shower. But what makes it even better is that you have a small kitchen to prepare and store meals, and a private entrance that allows you to come and go easily.",2
You will love my place because of the location and comfortable bed. This spacious and bright apartment can comfortable fit two or three people. The apartment is surrounded by Restaurants and Theaters. Time Square is only few minutes away by walk. The place is spacious with a queen size bed. There is full size sofa bed can comfortable fit the third. Modern designed Marble bathroom is large and with light brightness control. The shower has nice hot water and flow. Fast and free Wi-Fi and AC in the summer.,1
"Private room in Central Austin apartment. There is a downtown express bus stop right outside, Car2Go's everywhere, and parking. 10 minute drive to downtown, or around 9 with ridesharing services. Lots of restaurants, cafes, and bars in the complex. There are utensils in the kitchen and space in the fridge if you would prefer to cook. I have two housemates, but they are rarely home. You would be sharing a bathroom (with two sinks) with my female housemate. @",0
"This 106 year old house was lovingly designed in the Craftsman Style and much of the beauty of the original home is still here today.  Our neighborhood is one of the best in Oakland with easy walking distance to the Temescal and Piedmont Avenue. Wireless passcode:  Airport is 2WIRE 924 Website Key is: (PHONE NUMBER HIDDEN) Accidentally set off alarm?  Shut-off button is on console in ""Alice in Wonderland"" door on landing of stairs (1/2 way up to second floor) This sounds weird, but once you see the little door you will know immediately this is the door to open.  Alarm box is on the left hand wall and there is a red button to push once to turn off the alarm. We have a tenant who lives on the 3rd floor.  His name is George.  He uses the side entrance to gain access to his own apartment.  Please do not go up to the 3rd floor as this is private to him.  If you should meet on the stairs, introduce yourselves!  He is very nice and generally quiet. Operation of the flat-screen TV is a bit tricky and we will have to show you the process.  Use of the rowing machine and bow-flex machine in the exercise room is allowed, but only after we go over the operation first. This is an old house.  The front door sometimes does not latch properly",0
"This cozy and clean property is located in the quite historical Mid City, literally one step from Culver City. The Spanish building is from the 30's, renovated in May 2016.  Unit is extremely bright and includes a lockbox for your easy check-in and check-out.  Best location in Los Angeles: 15 minutes from Venice beach and the Marina del Rey harbor, 10 minutes from Santa Monica, 8 minutes from the heart of Hollywood, 5 minutes from the Grove and the Historical Farmers Market. This awesome studio has brand new furniture including fixtures, appliances, fridge, gas stove including oven, coffee maker, queen size bed and pillows, sofa sleeper converting into queen size bed allowing the studio to comfortably accommodates 4 people. Table, 4 chairs and beach style decoration. The area is so quite that you will not even feel like being in LA! Private parking can be provided at no additional cost depending on the dates of the stay (case by case basis) or you will always have access to street parking (you will never struggle to find a non-restricted spot for your car in front of the house). The studio has Wi-Fi, smart TV for you to enjoy free channels + your Netflix / Hulu / Amazon series (using your accounts credentials). Kitchen is fully equipped. Common areas (garden) are covered by 24h/24 video surveillance system.",1
"Originally a vaudeville theatre built in 1926, the property has been artfully redesigned to become a 3,500 sq. ft private residence. With it's rich history and dynamic renovation, The Kim Sing Theatre has garnered features in such media outlets as California Home and Design, Dwell Magazine, and HGTV. Since it's rebirth, The Kim Sing Theatre has been celebrated for being one of LA's most interesting venues and respected for its achievement in architecture and design. The former vaudeville house and movie theater was built in 1926 and completely re-imagined. Retaining original details such as bow truss ceilings and the neon theater sign, the site has been modernized into a striking and flexible live/work space with a large kitchen, serving station, and AV room. The center of the old theater has been turned into a soaring outdoor courtyard and features a large, open space. The 3,500 square foot, 2-story residential loft features 3 bedrooms and 3.5 baths, with soaring bow truss ceilings. The fully self-contained end suite has a separate entrance and includes a loft office and a midnight kitchen. The space also boasts a large private courtyard oasis. ""A historical landmark, and cultural focal point for the emerging downtown design scene."" -Dwell Magazine",2
"Spacious, top floor,  one bedroom apartment in the heart of the Marina. The bedroom is large with, a queen size memory foam mattress and lovely bay windows. The living room has a 47"" flat screen with Xfinity, HBO, Netflix and Amazon Prime. The apt is spacious and light filled with a homey feel. It has original hardwood floors and crown molding, with a functional kitchen and small office space.",1
"A private bedroom in a shared apartment. One block from Prospect Park, one block from the express Q train stop at Parkside Avenue. Keys must be picked up from a location near Union Square in Manhattan after 5pm, they can be left in the room at the end of your stay. This room features a full-size Ikea Malm Bedframe, Ikea Sultan Fidjetun Memory Foam Mattress, Ikea Malm Dresser (6 drawers), and a comfy Ikea Mysa Ronn duvet comforter. You will have your own closet and a shelf to store your things, as well as a dresser and a lockable door. Towels & Clean Linens provided!  Shampoo, Conditioner, and Soap are provided as well!",2
"Eclectic house on Alameda Drive in Travis Heights neighborhood near South Congress (5 minute walk) and downtown (5 minute drive). Three bedrooms, one and half bath, front porch, large patio with fire pit. Plenty of parking in front and back and air mattresses available for extra guests. This property is perfect for groups, families, and entertaining. Oh, and pets welcome! There is a dog that normally lives here for those that have allergies. Both bathrooms and hardwood floors are from the 50's that give added charm to the house. This property also has a great outdoor space! Firewood (and a fire starter log) are ready for you in the fire pit, and charcoal is already waiting for you in in the smoker for a backyard barbecue. There's an 8 foot table and outdoor hanging lights to enjoy with guests. This neighborhood is completely shaded from the many Live Oaks for a relaxing retreat. This property is also handicap accessible.",1
"Very nice apartment with two pleasant roommates, both artists (dancer and musician). 5 minute walk to the L train (Halsey stop), 2 minute walk to B60 B26 buses, M & J train in reachable distance. Beautiful area, street art, coffee shops, amazing pizza close by, cheapest vegetables in brooklyn around the corner. Great nightlife scene (Trans-Pecos, loft parties) My room is in the end of a hallway, near the bathroom, if you prefer to have your privacy it will definitely be easy here. However, my roommates are very friendly and would love to meet and interact, give you information about the area and invite you to their performances",1
",,,2,,,,,! @",0
"Home on quiet street in the heart of Rockridge...walking distance to BART, shops, cafes & restaurants.  Freeway access only half-mile away--10 min into SF.  Sleeping quarters include 2 en-suite rooms (can sleep 6-7 total), with full bath just beside. NO CAR NEEDED:  7-min walking distance to BART train (20 minutes direct into SF)  But why even go that far?  Our world-renowned shopping district has hundreds of cafes, restaurants, bookstores, clothing shops, grocery stores, etc...all within the same short walking radius! The home itself has huge backyard garden...with cherry & plum & apple trees, BBQ, basketball hoop, bocce-ball court, grassy space for kids, as well as sunny garden cottage.  This peaceful oasis is perfect for sitting quietly and listening to the birds in the trees...but can also accommodate large gatherings of family & friends.  Neighbors are all friendly and helpful. Inside of the house is also bathed in light--over a hundred windows & skylights.  Views from the windows over surrounding rooftops include green meadows of golf course and even the SF city sklyine.  Living room and huge dining table can also accommodate larger groups. Front porch and garden face south, out onto one of the quietest streets in the neighbo",1
"Charming house within walking distance to restaurants, bars, and grocery stores.  This house is a few block from the street car that can take you straight downtown or toward City Park.  There is off street parking and a lovely back yard with a picnic table for relaxing after a wonderful day in New Orleans. @",2
"Big sunny studio in brand new building located in the heart of Williamsburg. Photos coming soon! This large studio is in a brand new building, steps from the East River waterfront with access to rooftop grills, lounges, gyms and in-building laundry. The L train subway station is only 4 blocks jam packed with boutiques, restaurants and bars, away.",0
"In desirable West Los Angeles, Culver City neighborhood. Close to Santa Monica and Venice beach cities. The ENTIRE apartment is YOURS, NO SHARING. This 2bed/1bath was recently RENOVATED and features NEW APPLIANCES -- FULLY functional kitchen with gas stove, cooking utensils, microwave, crock pot (rice cooker), toaster, coffee maker, fridge, etc. Dine-in as you please, and enjoy your DOLLARS on ENTERTAINMENT and sight-seeing. In desirable West Los Angeles, Culver City neighborhood. Close to Santa Monica and Venice beach cities. The ENTIRE apartment is YOURS, NO SHARING. This 2bed/1bath was recently RENOVATED and features NEW APPLIANCES -- FULLY functional kitchen with gas stove, cooking utensils, microwave, crock pot (rice cooker), toaster, coffee maker, fridge, etc. Dine-in as you please, and enjoy your DOLLARS on ENTERTAINMENT and sight-seeing. Recently added - A large backyard you can access to hangout or for just getting an outdoorsy, campground-like feel. Enjoy the LA weather and greenery by just walking out of your (website hidden): If you have children or intend to take any out there, please be responsible for their whereabouts as some of the surface is uneven.     High speed Wi-Fi (Internet) is also included. The comfortable QUEEN beds sleep 2 each, and there is an EXTRA twin mattress (sleeps 1) available on request (NO charges).  The property features FREE ONSITE PARKING.    Centrally located, with",2
Great location! Near countless restaurants and bars. Subway system is waking distance and can go anywhere. The apartment is very comfortable and clean. The bedroom has a queen size bed. Usable space is comparable to full studio size apt. Additional Queen size air mattress for optional.,1
"Sleeps 6-8 people. You'll have the entire apt to yourself more often that not..double check with me when you go to book. Chill neighbors. 2 min drive/20 min walk/10 min bike ride to beach. Tons of places to eat and bars within walking distance or 2 minute Uber.  Includes beach gear. 10 minute Uber to the airport or Amtrak, Sea World, San Diego Zoo, Gas Lamp District, Petco Park (San Diego Padres), Balboa Park. 30 minute drive to Legoland! Why is my place so cheap you ask?  Because I only have a handful of reviews so far. But also, because although my place is clean and spacious and in an awesome location, I'm no Martha Stewart. There's no exaggerations or surprises with this place. What you read in the description and see in the pictures is 100% accurate.  It's got the space for all your friends, all the beach gear you need, the beach is 2 minutes away, downtown 10 minutes away, everything you could possibly want to eat and drink is within walking distance, anything you would want to see while you're in San Diego is within 15 minutes, the neighbors are chill about noise (although I don't recommend you go out of your way to be loud), I'm cool with smoking of non-tobacco products, I've got Netflix/HBO Go/DVDs, Ladder Golf, Cornhole, Cards Against Humanity, Nintendo 64, Playstation 2...what else could you ask for? -Gets plenty of sunlight -2 bedrooms** (see below), 1 with a full size bed, and another bigger bedroom with a",6
"#135 This timeless, romantic home has been recently remodeled and furnished for the contemporary era. Features include stainless steel appliances, granite kitchen counter, dishwasher, hardwood floors and Persian carpets. This home has recently been modernly remodeled.  Features include stainless steel appliances, granite kitchen counter, dishwasher, hardwood floors and Persian carpets. The comfortable living room features a gas burning fireplace. There are two bedrooms, a private deck that opens up to the common garden.  Enjoy the convenience of walking in the neighborhood with cafes, restaurants, Presidio Park, and much more. This residence also offers washer and dryer in unit.",1
"NYC has a lot to offer - bars, restaurants, museums, clubs, shopping. You name it - its's here.  What can be better than a welcoming and quiet room in a low-key neighborhood after spending all day in a loud and busy city?? NYC has a lot to offer - bars, restaurants, museums, clubs, shopping. You name it - its's here.  What can be better than a welcoming and quiet room in a low-key neighborhood after spending all day in a loud and busy city? My guests aside from their private bedroom will have an accesses to the bathroom, kitchen and living room area. My place is quiet at night - which makes it perfect for getting a good night sleep and recharging your batteries.  I love the convenience of my neighborhood -   everything I need is right here. Easy and quick connection with other boroughs, the laundromat only 1/2 block away, few delis right on the corner, also nearby a great little cafe and few good restaurants and bars.If you like trying the ethnic food - you can't miss what the Polish restaurant and few delis have to offer. Authentic and super delicious. I hope I will be welcoming you soon !!",2
"Luxury 2b/2b Outstanding views of Lake Michigan from your Floor to ceiling windows.  A spacious professionally decorated space with ultra modern kitchen and baths.  Large Balcony faces the lake.  Luxury bedding and plenty of fresh towels.  Fully stocked gourmet kitchen. Located in the best building in the best spot in Chicago between Navy Pier and Magnificent Mile.  Outstanding amenities including Pool, Hot tub and Saunas, full gym, lounges with billiards. @",4
"This house is located in the heart of Lakeview. It is close to City Park, New Orleans Fairgrounds and many restaurants\shops located on Harrison Ave. FREE street parking is easy on our street if you are bringing a car. We are 20 minutes from the New Orleans airport and a short drive to anywhere in the city. Taxis and Ubers are easy to come by here and the streetcar is less than a mile away! @",0
"Our 1 bedroom duplex is clean and spacious! Almost 900 sq feet. Fully equipped kitchen and bathroom upstairs. Seating for four at kitchen table . Use of TV and and wifi (including Hulu, Netflix, cable etc) Bedroom is down spiral stairs in open modern lay out, king size Casper mattress - no separate bedroom door but still very private with second bath downstairs. Ground floor apartment, 5 min walk to R train, great neighborhood walkable to restaurants and shopping. Parking always available @",0
"Bright pre-war studio in heart of Soho, writer's home.  Exposed brick, high ceilings, dining table, clean, cozy vintage charm, garden access.  Unbelievable quiet amidst Soho & Greenwich Village.  A C E, F, N & R.   Monthly/wkly rate avail. @",0
"A nice and comfy bunk bed in a shared room for a traveler on a buget. Student dormitory like property Clean, cozy, and comfy. Big rooms. FREE WIFI, AC, Big TV, UNLIMITED NETFLIX !! Just 3 min to CONVENTION CENTER, 5 min to Downtown, couple of miles to Hollywood, just 20 min to Universal Studios !  Lots of Buses, Stores, Restaurants, where you can get a full meal for JUST 5 !! FREE Towels, Shampoo, Soap. 420 FRIENDLY LGBT FRIENDLY Why wait ? BOOK IT NOW ! :) Clean and nice !",3
"This spacious home is close to restaurants and dining, Walmart. Near by is an interstate, which makes it easy to access any part of New Orleans.  Youll love the space because of the high ceilings, open modern design, and the people. My place is good for couples, solo adventurers, business travelers, families (with kids), big groups. The house is 8-12 minutes from the French Quarter and CBD area. Come be immersed in the vibrant culture of New Orleans! Guests will have a private room and all common areas are available for use. Extra couches are available in living room, sleeps 2.",2
"Our beautiful (and brand spankin' new!) house is in the heart of downtown Culver City. You guys, it has a ROOFTOP DECK. It's amazing. We're located in a beautiful and safe neighborhood within walking distance of everything you could possibly need or want, which is a very rare thing in Los Angeles! Stroll to some amazing restaurants, cafes, shops, or Trader Joe's; hike Baldwin Hills, ride along the bike path to the beach, or take the Metro to explore downtown LA or Santa Monica. Enjoy paradise! Our 2-story house has it all! A lovely front porch, an open floor-plan, brand new appliances, and a 700 square foot rooftop deck with gorgeous views of palm trees and the nearby Baldwin Hills. There are 3 bedrooms (master bedroom, guest bedroom, and nursery) and 2 full baths (one with a tub) upstairs. Downstairs, there is another full bathroom and another room (separated from the rest of the common space with sliding barn doors that block some but not all noise), which is currently being used as a playroom and has a small/single daybed in it (it's as long as a single mattress but slightly more narrow). A full-sized ultra-comfy folding foam mattress is also available and can also be used in the playroom or nursery as needed. House can comfortably accommodate 6-7 adults and 1 infant/small child (2 adults in king bed, 2 in queen bed, 1-2 on full-sized foam mattress, 1 on daybed, infant/small child in crib if needed). Let us know what you need and we can work with you to arrange the ideal",1
"Big sunny room with queen size bed at the core of Williamsburg. It is a two bedroom apartment with a large living room, kitchen with a cool bar, and totally renovated bathroom. There is a backyard with racks for the bike, and laundry at the basement @",1
"Located ON MUSIC ROW, ground level, easy parking, walking distance to Fido, Pancake Pantry, Kroger, Vanderbilt U, Belmont U, The Basement, Provence, Cabana, Jenis Ice-cream, Jackson's Bar & Bistro, Double Dogs, Demonbreun bars. 5 minute uber to all the happening places Downtown and on Demonbreun. My place is good for couples, solo adventurers, business travelers, and families (with kids). One full bed but if needed... a great fold out futon and air mattress for a small extra fee.. Also have a futon that is super comfy and folds out to fit an extra sleeper.",1
"Spacious apartment 1 mile from the Capitol! Our apartment fits up to 6 people comfortably (3 beds). The building has a 24-hour gym, rooftop view of the Capitol, modern amenities and more. There is a grocery store and pharmacy across the street, and it is one block from the Metro. It is close to Union Station if you are coming by train. Plenty of quick food options in the neighborhood, too.  Enjoy your inauguration weekend visit in style! @",0
"In the heart of Old Town San Diego! Cool and updated room with full bed for 1 or two travelers. Shared bath with 2 other rooms, shared kitchen and yard with ample parking and some sitting areas. Quiet area and respectful tenants. Fully furnished room in 3 bedroom home with fully equipped kitchen, TV etc. The bathrooms is shared with 2 other rooms if these are occupied as well. We do have bi- weekly cleaning for our main areas.  We cannot accommodate pets of any kind, sorry :-( You learn more by finding us on the internet. Old Town Place. San Diego 92110.",0
"Shotgun double house located in a quiet Uptown residential neighborhood equipped with everything you could possibly want for your stay in the Big Easy. Conveniently located close to Audubon Park/Zoo, Mardi Gras parade routes, Tulane/Loyola Universities, Children's Hospital, Magazine St. shops and restaurants. Sleep up to 8 people in 4 separate rooms. Each king bedroom has its own private den and bathroom, which can be closed off from the other. Great for families, couples, or a group of friends! The historical home is half of a New Orleans traditional ""shotgun double"" located in a quiet residential Uptown neighborhood. The place is freshly painted, furnished and decorated with unique New Orleans artwork, with 2 separate king suites, each having its own private den and bathroom. The 1st king suite is adjacent to the living room, which has a queen sofa sleeper. The 2nd king suite is adjacent to a 3rd bedroom/den, which also has a queen sofa sleeper. The centrally located large kitchen is fully equipped, including a beautiful island with 6 stools, a stove top and oven, refrigerator, dishwasher, over the stove microwave, coffee maker, electric wine bottle opener and can opener, cookware and glassware. Also for your added convenience, each bedroom and den has a HD TV, there is free WiFi, and a laundry room with both a full sized washer and dryer. For those traveling with infants/toddlers, we have a Pack-N-Play and high chair. The backyard is large and lush. Free street parking, so",2
"Cozy first floor studio apartment in the west village within blocks from meatpacking district.  Comfortably sleeps three and has a large couch.  Great kitchen and closet space. A very secure building with easy access to all metro lines. I have lived all over Manhattan and Brooklyn!  This is the coziest and most functional appartement I have had so far.  Everything works well, from water pressure to air circulating a/c system that can change the air in here in five minutes.  And the location, well, just the most beautiful quiet streets close to everything, and I do mean everything.   The walls are also very thick so even though we live on the ground floor, there is never any noise from footsteps or neighbors as there so often is in New York.",0
"This 3 bedroom, 2 bath home is ideally located in the popular downtown neighborhood of Deep Eddy. Walk to ACL, other festivals, to restaurants on Lake Austin Blvd. or just enjoy a leisurely stroll on Lady Bird Lake circling downtown.  This home has a spacious, family-friendly backyard great for entertaining.  Have a large group, but love the area? Pair this home with another Deep Eddy home close by. This 3 bedroom, 2 bath home is ideally located in the popular Central Austin neighborhood of Deep Eddy. Walk to ACL, other festivals, to restaurants on Lake Austin Blvd. or just enjoy a leisurely stroll on Lady Bird Lake circling downtown. Completely remodeled and perfectly decorated, this house is the perfect spot if you are visiting Austin for a UT football game or planning a couples getaway.  If you need more than one house, couple this home with one of our other Deep Eddy options close by.",1
"You will be at home the second you walk through the door.  I am so happy to offer to you a private room for your stay in this wonderful city.  We are close to the nightlife but just far enough away that peace and quiet is as simple as closing a door. Large private deck with flowers in bloom and fountain.  Smoking area outside in the Cabana House. I will also add, free transport to the French Quarter during daylight hours and evenings until 9pm",1
"This apartment is a block away from the subway (1 train), fifteen minutes from Times Sq. The room overlooks the Broadway and is across the street from Riverbank State Park (pool, track, baseball field, basketball courts, tennis courts, skating rink). Clean blue bedroom overlooking Broadway. Includes towels, hair dryer, dresser + closet space.",5
"@ PLEASE READ THE ENTIRE DESCRIPTION! Super Big Private Bedroom is available to spend the night or week. Couples are welcomed! This Cozy bedroom has full size bed to keep your comfort, dresser, leather sofa, coffee table, lounge chair and 40 inch flat screen TV with FREE unlimited movie selection on Netflix. Fresh bedding and towels are available. Free unlimited Wi-Fi Internet access. Fully equipped kitchen if you want to cook. My apartment is located in a quiet neighborhood in Kensington area in Brooklyn. Family oriented building with elevator and laundry machines in the basement. Most guests love the neighborhood, its really not that far from Manhattan. The entire building is from 1952 and it's being maintained well. Because the bedroom is facing main street, the traffic could be little laud at times, but that's just what is New York about. the City that never sleeps! The closest Subway/Metro is the F or G line at Church Ave (about 5 minutes walk). There is also Q line at Beverley Rd.",2
"My place is good for couples, solo adventurers, and business travelers. Peaceful, sun-lit private room in the heart of Manhattan's historical NoLita/Little Italy district.  Room is on third floor of walk up with heat, AC, in back of building guarding from street noise. Bathroom has modern updates with rain shower head and great water pressure. Kitchen has full fridge, stove and appliances for use.",1
"This is at a premium location in the Historic Ballpark Neighborhood in Denver. The building has a Community Area with Pool table, Rooftop Deck and Fitness Center. This unit has 2 Bedrooms, 2 Bathrooms, Washer & Dryer, Wifi and Sleeps up to 5. Experience the perfect Denver vacation from our dazzling building at a premium location in the Historic Ballpark Neighborhood. This spacious vacation rental features smart, sustainable design with oversized windows that flood the beautiful interior with natural light. Whether you plan to visit Coors Field a block away, hit the streets for some fabulous dining and nightlife, or just stay in and enjoy the many great amenities, you can be sure that your Denver stay will remain unforgettable! This is located at the intersection of Lawrence Street and 20th Street in the southern end of Denver's Historic Ballpark Neighborhood. Once an industrial warehouse district, this area has been revitalized as one of Denver's hottest residential neighborhoods, booming with eateries and shops as well as many outdoor events throughout the year. 2 Bedrooms with a king bed, a queen bed, and either a pull-out sofa  2 Full bathrooms  Sleeps 5 1200 square feet  Parking:  1 parking space is provided in the",1
